GameFileName,GameName,GameDisplay,GameRating,MediaSearch,Manufact,GameYear,NumPlayers,GameType,GKeepDisplays,Category,GameTheme,CUSTOM5,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,ROM,Tags
MARVEL_Ant-Man,Ant-Man (Zen Studios 2015),Ant-Man (Zen Studios 2015),7770,,Zen Studios,2015,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
Archer,Archer Pinball (Zen Studios 2015),Archer Pinball (Zen Studios 2015),6212,,Zen Studios,2015,4,SS dmd,"0,2,5",T,Cartoons,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BALLY_Attack_From_Mars,Attack from Mars (Bally 1995),Attack from Mars (Bally 1995),9060,,Bally,1995,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,3781,"classic,hotseat2,hotseat3,hotseat4",Brian Eddy,ZenAuthor,,,dup2
MARVEL_Avengers,Avengers (Zen Studios 2014),Avengers (Zen Studios 2014),7218,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_Age_of_Ultron,Avengers - Age of Ultron (Zen Studios 2015),Avengers - Age of Ultron (Zen Studios 2015),6818,,Zen Studios,2015,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
UNIVERSAL_BTTF,Back to the Future Pinball (Zen Studios 2017),Back to the Future Pinball (Zen Studios 2017),8360,,Zen Studios,2017,4,SS dmd,"0,2,5",E,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
BioLab,Biolab (Zen Studios 2013),Biolab (Zen Studios 2013),6960,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
BALLY_BlackRose,Black Rose (Bally 1992),Black Rose (Bally 1992),9110,,Bally,1992,4,SS dmd,"0,2,5",T,Oceans and Pirates,,https://zenstudios.com/pinball-table-guides/,313,"classic,hotseat2,hotseat3,hotseat4","John Trudeau, Brian Eddy",ZenAuthor,,,dup2
MARVEL_Blade,Blade (Zen Studios 2013),Blade (Zen Studios 2013),7522,,Zen Studios,2013,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BobsBurgers,Bobs Burgers Pinball (Zen Studios 2015),Bobs Burgers Pinball (Zen Studios 2015),5740,,Zen Studios,2015,4,SS dmd,"0,2,5",T,Cartoons,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_CaptainAmerica,Captain America (Zen Studios 2013),Captain America (Zen Studios 2013),7100,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
CastleStorm,Castle Storm (Zen Studios 2015),Castle Storm (Zen Studios 2015),7904,,Zen Studios,2015,4,SS dmd,"0,2,5",E,Medieval Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
BALLY_Champion_Pub,"Champion Pub, The (Bally 1998)","Champion Pub, The (Bally 1998)",9320,,Bally,1998,4,SS dmd,"0,2,5",E,Sports,Combat,https://zenstudios.com/pinball-table-guides/,4358,"classic,hotseat2,hotseat3,hotseat4",Pete Piotrowski,ZenAuthor,,,dup2
BALLY_Cirqus_Voltaire,Cirqus Voltaire (Bally 1997),Cirqus Voltaire (Bally 1997),9300,,Bally,1997,4,SS dmd,"0,2,5",E,Circus and Amusements,,https://zenstudios.com/pinball-table-guides/,4059,"classic,hotseat2,hotseat3,hotseat4","John Popadiuk, Cameron Silver",ZenAuthor,,,dup2
MARVEL_CivilWar,Civil War (Zen Studios 2013),Civil War (Zen Studios 2013),6836,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BALLY_Creature_from_the_Black_Lagoon,Creature from the Black Lagoon (Bally 1992),Creature from the Black Lagoon (Bally 1992),9200,,Bally,1992,4,SS dmd,"0,2,5",E,Monsters and Macabre,,https://zenstudios.com/pinball-table-guides/,588,"classic,hotseat2,hotseat3,hotseat4",John Trudeau,ZenAuthor,,,dup2
BALLY_Dr_Dude,Dr. Dude And His Excellent Ray (Bally 1990),Dr. Dude And His Excellent Ray (Bally 1990),9100,,Bally,1990,4,SS alpha,"0,2,5",T,Workplaces,,https://zenstudios.com/pinball-table-guides/,737,"classic,hotseat2,hotseat3,hotseat4",Dennis Nordman,ZenAuthor,,,dup2
MARVEL_Deadpool,Deadpool (Zen Studios 2014),Deadpool (Zen Studios 2014),6880,,Zen Studios,2014,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_DrStrange,Doctor Strange (Zen Studios 2013),Doctor Strange (Zen Studios 2013),6628,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BETHESDA_Doom,Doom Pinball (Zen Studios 2016),Doom Pinball (Zen Studios 2016),8456,,Zen Studios,2016,4,SS dmd,"0,2,5",T,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
UNIVERSAL_ET,E.T. Pinball (Zen Studios 2017),E.T. Pinball (Zen Studios 2017),4900,,Zen Studios,2017,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
EarthDefense,Earth Defense (Zen Studios 2013),Earth Defense (Zen Studios 2013),7410,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
Eldorado,El Dorado (Zen Studios 2013),El Dorado (Zen Studios 2013),6792,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Jungle,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BETHESDA_Skyrim,"Elder Scrolls V Skyrim Pinball (Zen Studios 2016), The","Elder Scrolls V Skyrim Pinball (Zen Studios 2016), The",7302,,Zen Studios,2016,4,SS dmd,"0,2,5",T,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
Looter,Epic Quest (Zen Studios 2013),Epic Quest (Zen Studios 2013),8038,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Medieval Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
Excalibur,Excalibur (Zen Studios 2013),Excalibur (Zen Studios 2013),8050,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Medieval Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BETHESDA_Fallout,Fallout Pinball (Zen Studios 2016),Fallout Pinball (Zen Studios 2016),6916,,Zen Studios,2016,4,SS dmd,"0,2,5",T,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
FamilyGuy,Family Guy Pinball (Zen Studios 2015),Family Guy Pinball (Zen Studios 2015),6668,,Zen Studios,2015,4,SS dmd,"0,2,5",T,Cartoons,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_FantasticFour,Fantastic Four (Zen Studios 2013),Fantastic Four (Zen Studios 2013),6806,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_FearItSelf,Fear Itself (Zen Studios 2014),Fear Itself (Zen Studios 2014),7080,,Zen Studios,2014,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_Fish_Tales,Fish Tales (Williams 1992),Fish Tales (Williams 1992),9220,,Williams,1992,4,SS dmd,"0,2,5",E,Sports,Field and Stream,https://zenstudios.com/pinball-table-guides/,861,"classic,hotseat2,hotseat3,hotseat4",Mark Ritchie,ZenAuthor,,,dup2
WMS_Funhouse,Funhouse (Williams 1990),Funhouse (Williams 1990),8998,,Williams,1990,4,SS alpha,"0,2,5",E,Circus and Amusements,,https://zenstudios.com/pinball-table-guides/,966,"classic,hotseat2,hotseat3,hotseat4",Pat Lawlor,ZenAuthor,,,dup2
MARVEL_GhostRider,Ghost Rider (Zen Studios 2013),Ghost Rider (Zen Studios 2013),6660,,Zen Studios,2013,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_Guardians,Guardians of the Galaxy (Zen Studios 2014),Guardians of the Galaxy (Zen Studios 2014),7982,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_Getaway,High Speed II The Getaway (Williams 1992),High Speed II The Getaway (Williams 1992),9000,,Williams,1992,4,SS dmd,"0,2,5",E,Motorsports,,https://zenstudios.com/pinball-table-guides/,1000,"classic,hotseat2,hotseat3,hotseat4",Steve Ritchie,ZenAuthor,,,dup2
WMS_Hurricane,Hurricane (Williams 1991),Hurricane (Williams 1991),8880,,Williams,1991,4,SS dmd,"0,2,5",E,Circus and Amusements,,https://zenstudios.com/pinball-table-guides/,1257,"classic,hotseat2,hotseat3,hotseat4",Barry Oursler,ZenAuthor,,,dup2
MARVEL_InfinityGauntlet,"Infinity Gauntlet (Zen Studios 2014), The","Infinity Gauntlet (Zen Studios 2014), The",6822,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_IronMan,Iron Man (Zen Studios 2013),Iron Man (Zen Studios 2013),6240,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
UNIVERSAL_Jaws,Jaws Pinball (Zen Studios 2017),Jaws Pinball (Zen Studios 2017),8360,,Zen Studios,2017,4,SS dmd,"0,2,5",E,Oceans and Pirates,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
WMS_Junkyard,Junk Yard (Williams 1996),Junk Yard (Williams 1996),9080,,Williams,1996,4,SS dmd,"0,2,5",E,Workplaces,,https://zenstudios.com/pinball-table-guides/,4014,"classic,hotseat2,hotseat3,hotseat4","Barry Oursler, Dwight Sullivan",ZenAuthor,,,dup2
UNIVERSAL_Jurassic_Park,Jurassic Park Pinball (Zen Studios 2018),Jurassic Park Pinball (Zen Studios 2018),8440,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Jurassic Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
UNIVERSAL_Jurassic_Theme_Park,Jurassic Park Pinball Mayhem (Zen Studios 2018),Jurassic Park Pinball Mayhem (Zen Studios 2018),8300,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Jurassic Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
UNIVERSAL_Jurassic_World,Jurassic World Pinball (Zen Studios 2018),Jurassic World Pinball (Zen Studios 2018),8280,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Jurassic Era,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
Nars,Mars (Zen Studios 2013),Mars (Zen Studios 2013),6780,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_MsMarvel,Marvel Women of Power A-Force (Zen Studios 2016),Marvel Women of Power A-Force (Zen Studios 2016),7144,,Zen Studios,2016,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_WOP_TheNextGeneration,Marvel Women of Power Champions (Zen Studios 2016),Marvel Women of Power Champions (Zen Studios 2016),6620,,Zen Studios,2016,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_Medieval_Madness,Medieval Madness (Williams 1997),Medieval Madness (Williams 1997),9380,,Williams,1997,4,SS dmd,"0,2,5",T,Medieval Era,,https://zenstudios.com/pinball-table-guides/,4032,"classic,hotseat2,hotseat3,hotseat4",Brian Eddy,ZenAuthor,,,dup2
WMS_Monster_Bash,Monster Bash (Williams 1998),Monster Bash (Williams 1998),9260,,Williams,1998,4,SS dmd,"0,2,5",T,Monsters and Macabre,,https://zenstudios.com/pinball-table-guides/,4441,"classic,hotseat2,hotseat3,hotseat4",George Gomez,ZenAuthor,,,dup2
MARVEL_MoonKnight,Moon Knight (Zen Studios 2013),Moon Knight (Zen Studios 2013),6842,,Zen Studios,2013,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_No_Good_Gofers,No Good Gofers (Williams 1997),No Good Gofers (Williams 1997),9300,,Williams,1997,4,SS dmd,"0,2,5",T,Sports,Golf and Tennis,https://zenstudios.com/pinball-table-guides/,4338,"classic,hotseat2,hotseat3,hotseat4",Pat Lawlor,ZenAuthor,,,dup2
Paranormal,Paranormal (Zen Studios 2013),Paranormal (Zen Studios 2013),7854,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BALLY_Party_Zone,"Party Zone, The (Bally 1991)","Party Zone, The (Bally 1991)",8840,,Bally,1991,4,SS dmd,"0,2,5",E,Leisure and Travel,,https://zenstudios.com/pinball-table-guides/,1764,"classic,hotseat2,hotseat3,hotseat4",Dennis Nordman,ZenAuthor,,,dup2
Pasha,Pasha (Zen Studios 2013),Pasha (Zen Studios 2013),8520,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
Portal,Portal (Zen Studios 2015),Portal (Zen Studios 2015),7728,,Zen Studios,2015,4,SS dmd,"0,2,5",E,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_Roadshow,Red and Teds Road Show (Williams 1994),Red and Teds Road Show (Williams 1994),9200,,Williams,1994,4,SS dmd,"0,2,5",T,Workplaces,,https://zenstudios.com/pinball-table-guides/,1972,"classic,hotseat2,hotseat3,hotseat4","Pat Lawlor, Dwight Sullivan, Ted Estes",ZenAuthor,,,dup2
Rome,Rome (Zen Studios 2013),Rome (Zen Studios 2013),6560,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Empires,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
BALLY_Safe_Cracker,Safe Cracker (Bally 1996),Safe Cracker (Bally 1996),8820,,Bally,1996,4,SS dmd,"0,2,5",E,Cops and Robbers,,https://zenstudios.com/pinball-table-guides/,3782,"classic,hotseat2,hotseat3,hotseat4",Pat Lawlor,ZenAuthor,,,dup2
Atlantis,Secrets of the Deep (Zen Studios 2013),Secrets of the Deep (Zen Studios 2013),7740,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Oceans and Pirates,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
Shaman,Shaman (Zen Studios 2013),Shaman (Zen Studios 2013),8344,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Jungle,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
Hercules,Son of Zeus (Zen Studios 2017),Son of Zeus (Zen Studios 2017),7402,,Zen Studios,2017,4,SS dmd,"0,2,5",E,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
Citadel,Sorcerers Lair (Zen Studios 2013),Sorcerers Lair (Zen Studios 2013),8240,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
WMS_Space_Station,Space Station (Williams 1987),Space Station (Williams 1987),8900,,Williams,1987,4,SS alpha,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,2261,"classic,hotseat2,hotseat3,hotseat4",Barry Oursler,ZenAuthor,,,dup2
MARVEL_SpiderMan,Spider-Man (Zen Studios 2013),Spider-Man (Zen Studios 2013),7850,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_CloneWars,Star Wars 2.1 The Clone Wars (Zen Studios 2013),Star Wars 2.1 The Clone Wars (Zen Studios 2013),6492,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Light_VS_Dark,Star Wars 3.1 Masters of the Force (Zen Studios 2014),Star Wars 3.1 Masters of the Force (Zen Studios 2014),6300,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
RedCup1,Star Wars 3.61 Solo (Zen Studios 2018),Star Wars 3.61 Solo (Zen Studios 2018),6428,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
RedCup3,Star Wars 3.62 Battle of Mimban (Zen Studios 2018),Star Wars 3.62 Battle of Mimban (Zen Studios 2018),7150,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Rebels,Star Wars 3.7 Rebels (Zen Studios 2015),Star Wars 3.7 Rebels (Zen Studios 2015),6670,,Zen Studios,2015,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_LAPB,Star Wars 3.8 Rogue One (Zen Studios 2017),Star Wars 3.8 Rogue One (Zen Studios 2017),6314,,Zen Studios,2017,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Episode_4,Star Wars 4.3 Episode IV A New Hope (Zen Studios 2014),Star Wars 4.3 Episode IV A New Hope (Zen Studios 2014),7560,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Droids,Star Wars 4.5 Droids (Zen Studios 2014),Star Wars 4.5 Droids (Zen Studios 2014),7640,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Episode_5,Star Wars 5.2 Episode V The Empire Strikes Back (Zen Studios 2013),Star Wars 5.2 Episode V The Empire Strikes Back (Zen Studios 2013),6740,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Episode_6,Star Wars 6.3 Episode VI Return of the Jedi (Zen Studios 2013),Star Wars 6.3 Episode VI Return of the Jedi (Zen Studios 2013),6878,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_SFA,Star Wars 6.4 Starfighter Assault (Zen Studios 2013),Star Wars 6.4 Starfighter Assault (Zen Studios 2013),6826,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Darth_Vader,Star Wars 6.5 Darth Vader (Zen Studios 2013),Star Wars 6.5 Darth Vader (Zen Studios 2013),7800,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Han_Solo,Star Wars 6.6 Han Solo (Zen Studios 2014),Star Wars 6.6 Han Solo (Zen Studios 2014),6742,,Zen Studios,2014,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Boba_Fett,Star Wars 6.7 Boba Fett (Zen Studios 2013),Star Wars 6.7 Boba Fett (Zen Studios 2013),7434,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
RedCup2,Star Wars 6.8 Calrissian Chronicles (Zen Studios 2018),Star Wars 6.8 Calrissian Chronicles (Zen Studios 2018),6226,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_Episode7,Star Wars 7.1 Episode VII The Force Awakens (Zen Studios 2016),Star Wars 7.1 Episode VII The Force Awakens (Zen Studios 2016),7160,,Zen Studios,2016,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
STARWARS_AVCO2,Star Wars 7.2 Might of the First Order (Zen Studios 2016),Star Wars 7.2 Might of the First Order (Zen Studios 2016),7808,,Zen Studios,2016,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
SpaceBear1,Star Wars 8.1 The Last Jedi (Zen Studios 2018),Star Wars 8.1 The Last Jedi (Zen Studios 2018),8336,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
SpaceBear2,Star Wars 8.2 Ahch-To Island (Zen Studios 2018),Star Wars 8.2 Ahch-To Island (Zen Studios 2018),7764,,Zen Studios,2018,4,SS dmd,"0,2,5",E,Outer Space,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_Tales_of_the_Arabian_Nights,Tales of the Arabian Nights (Williams 1996),Tales of the Arabian Nights (Williams 1996),9220,,Williams,1996,4,SS dmd,"0,2,5",E,Fantasy and Legends,,https://zenstudios.com/pinball-table-guides/,3824,"classic,hotseat2,hotseat3,hotseat4",John Popadiuk,ZenAuthor,,,dup2
Tesla,Tesla (Zen Studios 2013),Tesla (Zen Studios 2013),8080,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Science Fiction,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
BALLY_TheatreOfMagic,Theatre Of Magic (Bally 1995),Theatre Of Magic (Bally 1995),9240,,Bally,1995,4,SS dmd,"0,2,5",E,Circus and Amusements,,https://zenstudios.com/pinball-table-guides/,2845,"classic,hotseat2,hotseat3,hotseat4",John Popadiuk,ZenAuthor,,,dup2
MARVEL_Thor,Thor (Zen Studios 2013),Thor (Zen Studios 2013),7324,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
V12,V12 (Zen Studios 2013),V12 (Zen Studios 2013),6860,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Motorsports,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
MARVEL_Venom,Venom (Zen Studios 2014),Venom (Zen Studios 2014),6768,,Zen Studios,2014,4,SS dmd,"0,2,5",T,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
TheWalkingDead,"Walking Dead, The (Zen Studios 2014)","Walking Dead, The (Zen Studios 2014)",7380,,Zen Studios,2014,4,SS dmd,"0,2,5",T,Monsters and Macabre,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
WMS_White_Water,White Water (Williams 1993),White Water (Williams 1993),9040,,Williams,1993,4,SS dmd,"0,2,5",E,Sports,Field and Stream,https://zenstudios.com/pinball-table-guides/,2768,"classic,hotseat2,hotseat3,hotseat4",Dennis Nordman,ZenAuthor,,,dup2
Western,Wild West Rampage (Zen Studios 2015),Wild West Rampage (Zen Studios 2015),8560,,Zen Studios,2015,4,SS dmd,"0,2,5",E,Wild West,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,dup2
MARVEL_Wolverine,Wolverine (Zen Studios 2013),Wolverine (Zen Studios 2013),6856,,Zen Studios,2013,4,SS dmd,"0,2,5",E,Superheroes,,https://zenstudios.com/pinball-table-guides/,,"classic,hotseat2,hotseat3,hotseat4",,ZenAuthor,,,
